faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,Target
8,343.0,374,0.048861,3745.1,4501.9,9.5153,27.143,42.282,2649.2,73.722,120.38,0.39777,81.076,47.635,2580.7,27.213,50.503,3029.3,22.397,67.352,254.96,356.34,94.373,77.833,34.82,9.0607,23.077,6.8906,18.434,1.7394,36.912,14.368,19.349,1.2764,18.081,2.3747,5.047,2.4255,0.014646,0.82548,0.084383,53.778,44.364,64.426,54.231,4.5147,60.715,25.165,46.458,31.141,47.697,54.986,40.806,19.263,1
8,343.0,375,0.022915,3662.7,4506.2,9.4284,26.446,42.651,2645.6,73.489,120.4,0.41049,81.08,50.177,2576.9,24.039,51.44,3025.3,23.476,67.367,253.13,356.38,94.324,77.806,34.833,9.2002,23.164,6.8446,18.731,1.7137,37.119,14.49,19.089,1.3216,18.467,2.3999,5.1125,2.4194,0.014646,0.82548,0.084383,53.778,44.364,63.34,54.024,2.4835,62.73,24.293,47.002,38.622,49.866,55.021,41.523,16.678,1
8,343.0,376,0.022756,3645.3,4481.2,9.7613,26.416,42.254,2646.2,73.49,120.38,0.40388,81.251,52.056,2577.8,26.772,49.682,3024.7,22.808,67.383,254.84,355.93,94.564,77.909,34.833,9.2002,23.164,6.8446,18.731,1.7137,37.119,14.49,19.089,1.3216,18.467,2.3999,5.1125,2.4194,0.019389,0.79801,0.091496,53.776,44.462,63.639,54.323,2.4992,63.046,24.585,47.809,44.152,45.799,54.644,40.818,18.229,1
8,343.0,377,0.011833,3687.5,4483.1,9.6172,26.997,42.513,2643.4,73.093,120.41,0.42445,81.169,51.894,2574.8,25.144,49.852,3023.5,23.048,67.373,253.23,355.76,94.411,78.091,35.079,9.4117,22.746,6.886,18.597,1.7477,37.254,14.482,18.688,1.304,18.649,2.4254,5.0554,2.4058,0.019389,0.79801,0.091496,53.776,44.462,63.331,53.605,1.1908,60.529,24.61,49.462,43.673,46.19,54.616,41.349,17.635,1
8,343.0,378,0.0095205,3680.6,4464.0,9.6447,27.107,42.165,2643.1,73.755,120.42,0.42771,81.159,49.7,2573.6,25.275,50.291,3024.7,23.621,67.331,253.78,355.6,94.613,78.046,35.079,9.4117,22.746,6.886,18.597,1.7477,37.254,14.482,18.688,1.304,18.649,2.4254,5.0554,2.4058,0.019389,0.79801,0.091496,53.776,44.462,63.449,53.834,1.4182,63.247,24.24,49.063,37.216,47.207,54.399,41.601,16.254,1
8,343.0,379,0.0040842,3691.6,4499.6,9.5983,26.939,42.464,2645.0,74.267,120.4,0.42471,81.412,50.226,2576.7,27.143,50.129,3026.6,23.55,67.332,252.52,355.04,94.401,78.63,35.31,9.2857,22.89,7.1807,18.572,1.7077,36.831,14.685,18.499,1.2136,18.599,2.4201,5.1365,2.4377,0.019389,0.79801,0.091496,53.776,44.462,62.912,53.754,0.73752,63.509,24.524,50.195,38.765,46.833,54.342,41.921,16.353,1
8,343.0,380,0.0046744,3677.0,4451.5,9.7675,27.047,42.439,2647.7,73.112,120.41,0.42654,81.656,49.108,2580.0,22.597,50.259,3030.4,23.158,67.37,249.92,354.88,94.492,78.892,35.31,9.2857,22.89,7.1807,18.572,1.7077,36.831,14.685,18.499,1.2136,18.599,2.4201,5.1365,2.4377,0.019389,0.79801,0.091496,53.776,44.462,63.164,54.331,0.67949,64.818,24.397,49.972,35.475,47.133,54.4,41.187,17.218,1
8,343.0,381,0.0010947,3575.7,4485.6,9.6078,26.836,42.488,2649.7,72.851,120.4,0.45522,81.718,50.894,2581.2,25.679,48.785,3031.4,22.252,67.398,248.99,354.88,94.558,78.546,34.947,9.4293,23.067,6.8873,18.104,1.7911,36.868,14.517,18.322,1.3378,18.856,2.3671,5.1644,2.4524,0.023258,0.77076,0.080193,54.924,44.04,62.179,54.015,0.37596,65.241,24.524,53.024,40.732,43.723,53.564,41.472,19.347,1
8,343.0,382,0.0018536,3604.2,4507.8,9.7715,27.684,42.108,2648.4,72.483,120.36,0.45388,81.339,48.919,2578.7,24.792,49.603,3031.3,23.479,67.328,248.38,355.69,94.761,78.107,34.947,9.4293,23.067,6.8873,18.104,1.7911,36.868,14.517,18.322,1.3378,18.856,2.3671,5.1644,2.4524,0.023258,0.77076,0.080193,54.924,44.04,61.689,53.75,0.34821,63.062,24.35,53.189,34.918,45.616,53.126,40.932,16.457,1
8,343.0,383,0.0058869,3662.3,4516.6,9.8377,26.993,42.694,2652.5,73.034,120.42,0.44138,81.334,51.622,2583.8,25.242,50.064,3033.9,22.942,67.207,246.77,355.96,94.592,78.566,34.919,9.371,22.927,6.8197,18.893,1.7554,36.831,14.639,18.747,1.205,18.422,2.3654,5.2601,2.5418,0.023258,0.77076,0.080193,54.924,44.04,63.12,54.868,0.84732,62.464,24.493,51.357,42.872,46.683,52.784,42.219,17.684,1
8,343.0,384,0.0069532,3674.3,4578.3,9.8115,26.773,42.528,2655.1,74.199,120.41,0.4409,81.328,50.498,2586.7,25.017,49.479,3037.4,23.532,67.109,245.9,356.55,94.405,78.247,34.919,9.371,22.927,6.8197,18.893,1.7554,36.831,14.639,18.747,1.205,18.422,2.3654,5.2601,2.5418,0.023258,0.77076,0.080193,54.924,44.04,62.914,54.128,0.74248,64.228,24.28,51.416,39.565,45.328,52.376,41.551,16.278,1
8,343.0,385,0.0036602,3678.1,4469.1,9.8844,26.739,42.377,2656.1,72.074,120.43,0.4618,81.204,51.036,2587.2,25.1,49.431,3037.0,22.705,67.052,244.51,356.91,94.427,78.105,35.012,9.4255,22.649,6.8067,18.76,1.7531,36.602,14.425,19.029,1.1789,18.819,2.3973,5.2208,2.447,0.023258,0.77076,0.080193,54.924,44.04,63.467,53.546,0.25209,63.804,24.59,53.25,41.149,45.216,52.022,41.682,18.245,1
8,343.0,386,0.0051718,3653.9,4501.4,9.8888,27.073,42.806,2658.9,73.63,120.42,0.46273,81.192,50.024,2590.3,25.831,48.311,3038.7,24.113,66.876,241.01,357.53,94.181,78.605,35.012,9.4255,22.649,6.8067,18.76,1.7531,36.602,14.425,19.029,1.1789,18.819,2.3973,5.2208,2.447,-0.0005577,0.75037,0.10119,54.269,44.503,63.883,53.158,0.11196,64.165,25.098,53.137,38.171,42.626,51.072,41.813,14.86,1
8,343.0,387,0.0032009,3696.8,4467.6,9.9335,26.639,42.601,2662.4,72.121,120.43,0.44082,81.334,50.031,2594.1,24.629,50.631,3043.8,24.195,66.818,240.32,357.97,94.222,78.622,34.944,9.4087,23.398,6.8329,18.406,1.7639,37.022,14.371,18.726,1.2624,18.274,2.4247,5.0979,2.4791,-0.0005577,0.75037,0.10119,54.269,44.503,63.325,53.881,0.19508,64.061,24.672,51.128,38.192,47.993,50.321,42.081,14.626,1
8,343.0,388,0.0031192,3692.4,4468.2,9.918,26.831,42.647,2664.8,73.138,120.41,0.44264,81.292,50.116,2596.2,25.03,49.801,3044.6,23.056,66.728,234.06,358.61,94.041,78.687,34.944,9.4087,23.398,6.8329,18.406,1.7639,37.022,14.371,18.726,1.2624,18.274,2.4247,5.0979,2.4791,-0.0005577,0.75037,0.10119,54.269,44.503,63.401,53.874,0.2031,65.073,25.228,50.907,38.442,46.072,50.067,41.838,17.306,1
8,343.0,389,0.001529,3677.9,4535.4,10.032,26.964,42.54,2666.7,72.643,120.42,0.43782,81.24,50.339,2599.1,25.728,49.438,3045.8,22.292,66.64,232.99,359.51,94.147,78.496,35.492,9.4323,23.276,6.6542,18.616,1.7595,37.013,14.443,18.946,1.1453,18.776,2.3675,5.1586,2.4655,-0.0005577,0.75037,0.10119,54.269,44.503,63.479,53.971,0.30819,64.935,25.576,50.902,39.099,45.233,49.354,42.46,19.11,1
8,343.0,390,0.0046377,3688.3,4536.7,9.8987,26.968,42.743,2669.4,72.377,120.41,0.44478,81.215,49.707,2601.9,24.973,49.003,3048.2,23.418,66.544,233.38,360.71,94.132,78.788,35.492,9.4323,23.276,6.6542,18.616,1.7595,37.013,14.443,18.946,1.1453,18.776,2.3675,5.1586,2.4655,-0.0005577,0.75037,0.10119,54.269,44.503,63.299,53.956,0.00251,67.412,25.665,50.053,37.237,44.226,48.517,42.169,16.385,1
8,343.0,391,0.0029997,3718.1,4530.9,9.8998,26.989,42.898,2672.4,73.752,120.42,0.45408,81.276,51.402,2605.1,25.054,49.27,3050.5,21.073,66.419,227.98,361.77,93.918,78.295,35.303,9.1787,23.119,7.0002,18.396,1.6692,37.677,14.47,18.888,1.1752,18.598,2.3919,5.1344,2.3632,0.012102,0.74141,0.10274,53.814,44.415,64.485,53.555,0.31009,65.703,25.921,51.711,42.225,44.845,47.544,42.644,21.965,1
8,343.0,392,-3.4099e-05,3761.9,4510.8,9.8842,26.562,42.522,2668.7,73.302,120.42,0.45814,80.603,49.946,2601.3,24.486,48.759,3047.4,22.924,66.211,226.23,362.87,94.005,78.022,35.303,9.1787,23.119,7.0002,18.396,1.6692,37.677,14.47,18.888,1.1752,18.598,2.3919,5.1344,2.3632,0.012102,0.74141,0.10274,53.814,44.415,63.73,53.796,0.64658,64.416,25.546,51.215,37.942,43.662,46.628,42.485,17.607,1
8,343.0,393,0.0032764,3631.5,4524.9,9.9978,26.881,42.935,2672.6,73.355,120.4,0.4609,80.657,49.867,2605.8,25.947,50.49,3047.2,23.396,65.978,222.38,363.53,94.208,78.68,35.978,9.2851,23.482,7.0089,18.452,1.7072,37.411,14.495,18.946,1.1454,17.886,2.3924,4.9933,2.5034,0.012102,0.74141,0.10274,53.814,44.415,62.991,54.213,0.18382,64.245,26.512,52.53,37.707,47.667,45.91,41.815,16.445,1
8,343.0,394,0.0047378,3642.0,4535.1,10.138,27.438,42.921,2678.5,72.25,120.4,0.46374,80.968,49.012,2611.6,24.208,48.57,3051.0,23.995,65.847,220.4,364.49,94.055,79.276,35.978,9.2851,23.482,7.0089,18.452,1.7072,37.411,14.495,18.946,1.1454,17.886,2.3924,4.9933,2.5034,0.012102,0.74141,0.10274,53.814,44.415,62.811,54.09,0.18499,64.429,27.121,52.182,35.194,43.225,45.025,42.344,14.945,1
8,343.0,395,0.0020292,3649.1,4550.1,10.158,26.79,42.372,2684.5,72.827,120.4,0.47057,81.084,48.378,2617.7,24.718,49.211,3055.7,22.869,65.81,217.63,365.12,94.06,78.745,35.558,9.062,22.546,6.9406,18.009,1.6841,38.154,14.39,18.831,1.2258,17.54,2.3385,5.0342,2.3531,0.012102,0.74141,0.10274,53.814,44.415,62.498,53.832,0.24217,65.126,27.439,53.014,33.328,44.708,44.212,42.122,17.617,1
8,343.0,396,0.0014446,3674.5,4550.3,10.021,26.797,42.687,2686.4,72.6,120.4,0.47206,80.905,50.619,2619.8,24.839,49.334,3056.5,22.479,65.678,212.04,366.6,94.04,78.632,35.558,9.062,22.546,6.9406,18.009,1.6841,38.154,14.39,18.831,1.2258,17.54,2.3385,5.0342,2.3531,0.026967,0.70459,0.083543,53.724,44.038,62.061,53.83,0.35866,65.939,27.652,52.832,39.922,44.993,43.265,42.738,18.528,1
8,343.0,397,0.0045655,3629.6,4555.2,9.9849,26.724,42.551,2689.6,72.448,120.39,0.46552,80.687,50.792,2623.1,25.3,49.796,3059.2,22.803,65.492,209.95,368.04,94.062,78.664,35.761,9.1565,23.181,6.6767,17.924,1.6908,37.841,14.198,18.399,0.94168,17.764,2.34,5.0383,2.3433,0.026967,0.70459,0.083543,53.724,44.038,63.344,54.949,0.71774,66.535,27.685,51.713,40.431,46.061,42.236,41.98,17.746,1
8,343.0,398,0.0062133,3657.6,4574.4,10.185,26.727,42.443,2693.9,72.861,120.42,0.46596,80.633,50.841,2629.0,25.951,48.309,3062.0,23.056,65.301,206.63,369.17,93.98,78.827,35.761,9.1565,23.181,6.6767,17.924,1.6908,37.841,14.198,18.399,0.94168,17.764,2.34,5.0383,2.3433,0.026967,0.70459,0.083543,53.724,44.038,62.862,54.719,0.55571,64.559,28.594,51.659,40.574,42.62,41.326,42.328,17.122,1
8,343.0,399,0.0035421,3717.7,4612.8,10.022,27.127,42.836,2698.9,72.698,120.41,0.45162,80.699,49.152,2633.7,25.26,49.328,3065.6,23.051,65.144,203.81,370.63,93.76,78.996,36.264,9.1316,23.069,6.8615,17.517,1.7228,38.969,14.228,18.608,1.0371,17.539,2.3406,5.1039,2.3275,0.026967,0.70459,0.083543,53.724,44.038,64.211,54.604,0.16518,65.348,28.884,48.985,35.604,44.978,40.375,43.624,17.091,1
8,343.0,400,0.0028317,3715.8,4577.3,10.013,26.502,42.935,2701.4,73.089,120.42,0.44878,80.549,50.624,2636.1,26.628,50.76,3067.6,23.086,65.03,198.18,371.47,93.729,78.495,36.264,9.1316,23.069,6.8615,17.517,1.7228,38.969,14.228,18.608,1.0371,17.539,2.3406,5.1039,2.3275,0.026967,0.70459,0.083543,53.724,44.038,64.244,55.03,0.23503,65.482,28.979,49.331,39.937,48.293,39.682,43.584,17.02,1
8,343.0,401,0.00042301,3653.8,4616.6,10.065,26.782,43.174,2701.8,73.012,120.41,0.45723,80.369,49.664,2637.5,24.797,48.376,3066.3,21.972,64.805,190.84,372.1,93.722,78.631,36.232,9.0491,23.025,6.7938,17.887,1.6876,38.923,14.01,18.952,1.1524,17.308,2.3309,4.945,2.3443,0.017081,0.73185,0.07941,55.052,43.804,63.797,55.737,0.42774,65.417,29.618,49.68,37.11,42.774,38.005,42.881,19.648,1
8,343.0,402,0.0016088,3695.3,4604.1,9.9761,27.074,42.529,2705.6,73.065,120.4,0.45673,80.358,51.697,2641.3,23.381,50.321,3067.8,23.445,64.569,187.73,373.2,93.793,78.947,36.232,9.0491,23.025,6.7938,17.887,1.6876,38.923,14.01,18.952,1.1524,17.308,2.3309,4.945,2.3443,0.017081,0.73185,0.07941,55.052,43.804,63.083,55.886,0.41081,65.27,30.307,49.742,43.094,47.277,36.61,42.732,16.112,1
8,343.0,403,0.0034765,3671.6,4628.8,10.069,26.608,42.766,2709.3,73.598,120.41,0.43384,80.431,49.129,2645.3,23.68,50.56,3072.2,22.212,64.393,184.01,373.5,93.698,78.644,36.25,9.0759,23.138,6.9254,18.028,1.7199,39.357,14.061,18.298,1.1237,17.287,2.2755,4.8819,2.3878,0.017081,0.73185,0.07941,55.052,43.804,64.136,54.862,0.12356,67.336,30.011,47.139,35.537,47.829,35.274,43.321,19.029,1
8,343.0,404,0.0021789,3720.9,4624.9,10.07,26.836,42.539,2712.1,73.057,120.41,0.43311,80.275,50.937,2647.8,22.809,49.81,3074.0,23.5,64.143,178.34,373.6,93.685,78.978,36.25,9.0759,23.138,6.9254,18.028,1.7199,39.357,14.061,18.298,1.1237,17.287,2.2755,4.8819,2.3878,0.017081,0.73185,0.07941,55.052,43.804,63.287,54.908,0.28029,65.836,30.089,47.227,40.857,46.095,34.121,43.667,15.934,1
8,343.0,405,0.00055273,3660.3,4517.2,10.156,27.106,42.425,2712.4,74.471,120.37,0.44259,80.147,50.484,2648.5,24.411,50.683,3075.3,22.929,63.954,171.08,374.4,93.877,78.618,37.009,8.8732,22.978,6.8312,17.491,1.72,39.755,14.077,19.157,1.0303,16.793,2.2889,4.851,2.3112,0.017081,0.73185,0.07941,55.052,43.804,63.197,55.99,0.42655,66.467,30.212,47.737,39.523,48.115,33.118,42.284,17.298,1
8,343.0,406,0.0043989,3664.7,4608.0,10.021,26.689,42.639,2715.4,73.294,120.39,0.44147,80.023,50.86,2651.1,26.217,51.691,3076.6,22.619,63.726,168.82,374.05,93.825,78.814,37.009,8.8732,22.978,6.8312,17.491,1.72,39.755,14.077,19.157,1.0303,16.793,2.2889,4.851,2.3112,-0.0026731,0.69606,0.088195,54.246,44.224,63.122,54.902,0.11099,64.457,30.459,47.874,40.63,50.447,32.166,43.2,18.013,1
8,343.0,407,0.0029322,3658.7,4693.0,9.9978,27.0,42.635,2720.6,74.165,120.38,0.44477,80.138,50.818,2655.7,24.3,50.828,3082.3,23.102,63.529,165.24,373.68,93.974,79.121,37.083,8.9162,23.343,6.7127,17.427,1.6391,39.886,14.027,19.296,1.0567,16.566,2.3084,4.8953,2.319,-0.0026731,0.69606,0.088195,54.246,44.224,64.055,55.374,0.11407,65.861,30.498,48.269,40.506,48.45,31.063,42.731,16.823,1
8,343.0,408,0.0048232,3673.5,4700.6,9.9435,26.735,42.622,2726.1,73.753,120.4,0.44696,80.363,48.578,2663.0,25.317,50.556,3087.2,23.19,63.411,160.77,373.16,93.749,79.143,37.083,8.9162,23.343,6.7127,17.427,1.6391,39.886,14.027,19.296,1.0567,16.566,2.3084,4.8953,2.319,-0.0026731,0.69606,0.088195,54.246,44.224,63.799,55.283,0.11918,65.45,30.606,48.002,33.915,47.82,30.045,43.349,16.571,1
8,343.0,409,0.00051583,3701.1,4699.5,10.023,26.876,42.843,2727.1,74.334,120.41,0.43605,80.142,51.235,2662.7,24.248,50.535,3091.3,23.644,63.262,155.73,372.91,93.808,78.66,36.533,9.0249,23.896,6.6973,17.541,1.6431,39.584,14.019,19.454,1.0387,16.188,2.3371,4.8526,2.3182,-0.0026731,0.69606,0.088195,54.246,44.224,64.467,55.677,0.31903,64.74,29.941,48.341,41.733,47.773,29.083,42.954,15.504,1
8,343.0,410,0.0051299,3719.1,4663.4,10.078,26.617,42.446,2729.8,74.798,120.42,0.43982,80.081,48.992,2665.9,23.385,49.763,3094.6,23.341,63.094,150.51,372.02,93.725,78.946,36.533,9.0249,23.896,6.6973,17.541,1.6431,39.584,14.019,19.454,1.0387,16.188,2.3371,4.8526,2.3182,-0.0026731,0.69606,0.088195,54.246,44.224,64.159,56.109,-0.062815,65.053,29.969,47.882,35.133,45.985,28.147,43.042,16.19,1
8,343.0,411,0.0068847,3711.3,4685.6,9.9355,26.494,42.661,2733.3,74.527,120.38,0.43858,80.165,49.956,2669.3,26.089,49.287,3097.6,22.859,62.902,141.89,371.03,93.754,79.049,36.112,8.6423,24.28,6.7147,17.433,1.6921,39.49,13.851,20.405,1.174,16.47,2.2843,4.9396,2.3441,0.011014,0.69683,0.10183,52.981,43.264,64.594,55.779,0.84386,64.931,29.932,48.115,37.971,44.883,26.385,42.665,17.298,1
8,343.0,412,0.0054425,3746.7,4680.7,10.058,26.801,42.173,2735.6,74.519,120.4,0.4396,80.342,49.682,2672.7,24.575,49.414,3102.4,22.969,62.729,138.76,370.21,93.698,79.244,36.112,8.6423,24.28,6.7147,17.433,1.6921,39.49,13.851,20.405,1.174,16.47,2.2843,4.9396,2.3441,0.011014,0.69683,0.10183,52.981,43.264,63.985,55.838,0.98567,63.404,30.092,47.99,37.164,45.178,24.781,43.32,16.986,1
8,343.0,413,0.0055437,3736.5,4659.3,10.051,27.161,42.921,2737.9,74.07,120.4,0.41733,80.308,51.135,2672.9,23.379,49.23,3104.8,22.748,62.549,130.39,369.0,93.77,78.636,36.067,8.8722,24.646,6.7846,17.466,1.6358,38.901,13.85,20.375,1.0177,16.227,2.2552,4.7241,2.3828,0.011014,0.69683,0.10183,52.981,43.264,64.174,56.577,0.5299,62.843,29.764,46.363,41.439,44.751,23.648,43.144,17.52,1
8,343.0,414,0.0062901,3734.1,4696.5,9.7819,26.694,42.886,2738.5,74.778,120.39,0.42064,80.048,48.928,2673.1,23.673,48.528,3105.7,22.482,62.31,123.59,368.68,93.796,78.641,36.067,8.8722,24.646,6.7846,17.466,1.6358,38.901,13.85,20.375,1.0177,16.227,2.2552,4.7241,2.3828,0.011014,0.69683,0.10183,52.981,43.264,64.216,56.132,0.4565,66.288,29.293,45.96,34.945,43.127,22.391,42.904,18.15,1
8,343.0,415,0.00016419,3720.0,4695.7,9.872,27.08,42.611,2737.6,75.585,120.38,0.41993,79.935,50.901,2672.6,24.191,48.733,3106.9,22.133,62.052,116.5,367.31,93.912,78.363,35.133,8.8826,24.767,6.7732,17.096,1.6825,38.213,13.841,21.071,0.93299,16.358,2.2116,4.8482,2.3113,0.011014,0.69683,0.10183,52.981,43.264,63.97,56.283,0.57235,64.322,29.37,46.057,40.753,43.602,21.169,42.807,18.992,1
8,343.0,416,0.0033255,3719.0,4712.8,9.8355,27.381,42.274,2737.1,75.226,120.39,0.41798,79.677,51.564,2671.0,24.602,49.223,3105.6,22.723,61.735,111.77,366.58,94.055,78.314,35.133,8.8826,24.767,6.7732,17.096,1.6825,38.213,13.841,21.071,0.93299,16.358,2.2116,4.8482,2.3113,0.0099928,0.70948,0.10164,53.24,43.717,63.987,56.079,0.26149,64.383,29.185,46.295,42.702,44.735,19.523,43.031,17.607,1
8,343.0,417,0.058745,3706.9,4744.6,9.8373,27.111,42.547,2739.0,75.301,120.37,0.41775,79.694,50.723,2674.4,23.602,50.855,3109.0,22.422,61.425,103.26,365.77,94.039,78.261,35.057,8.8814,25.259,6.7157,16.917,1.6366,37.96,13.882,21.921,1.0566,16.276,2.2579,4.7654,2.312,0.0099928,0.70948,0.10164,53.24,43.717,64.392,56.857,5.5993,63.562,29.078,46.123,40.229,48.512,18.356,41.909,18.338,1
8,343.0,418,0.058699,3746.5,4713.7,9.6844,26.641,42.544,2741.7,75.428,120.38,0.41953,79.747,47.941,2677.0,22.649,50.136,3111.3,22.24,61.121,96.56,365.28,94.009,78.607,35.057,8.8814,25.259,6.7157,16.917,1.6366,37.96,13.882,21.921,1.0566,16.276,2.2579,4.7654,2.312,0.0099928,0.70948,0.10164,53.24,43.717,63.711,57.227,5.6039,64.367,28.85,45.905,32.042,46.848,17.039,42.602,18.743,1
8,343.0,419,0.033997,3725.3,4763.0,9.619,26.508,42.594,2741.1,75.948,120.41,0.42268,79.661,51.39,2674.8,24.855,47.997,3112.2,22.679,60.895,92.722,364.4,93.971,77.876,34.577,8.8035,24.874,6.785,17.033,1.634,37.655,13.72,22.054,1.2671,16.595,2.2283,4.7274,2.3273,0.0099928,0.70948,0.10164,53.24,43.717,64.71,57.374,3.5278,64.597,28.424,46.67,42.19,41.899,15.475,42.423,17.765,1
8,343.0,420,0.036054,3763.7,4768.6,9.7234,26.815,42.657,2740.3,75.997,120.38,0.42364,79.559,47.597,2674.1,23.912,49.67,3111.6,22.702,60.591,84.708,363.49,94.03,77.862,34.577,8.8035,24.874,6.785,17.033,1.634,37.655,13.72,22.054,1.2671,16.595,2.2283,4.7274,2.3273,0.0099928,0.70948,0.10164,53.24,43.717,64.049,57.306,3.3255,62.67,28.425,46.552,31.03,45.771,14.297,42.543,17.729,1
8,343.0,421,0.052031,3727.2,4783.0,9.6489,26.789,42.354,2739.7,75.86,120.41,0.4036,79.621,50.143,2674.0,23.812,48.253,3112.0,22.65,60.329,79.378,363.02,93.948,78.252,34.948,8.6943,25.489,6.9343,17.349,1.6476,37.098,13.749,22.552,1.0242,16.294,2.2041,4.7702,2.3458,0.019983,0.72829,0.091444,53.646,44.527,64.193,57.153,5.5,62.435,28.327,44.637,38.521,42.491,12.974,42.829,17.841,1
8,343.0,422,0.052451,3708.1,4795.8,9.717,26.756,42.478,2738.7,77.056,120.38,0.40389,79.734,50.6,2673.4,27.022,49.493,3110.0,23.042,60.095,72.032,362.23,94.016,77.899,34.948,8.6943,25.489,6.9343,17.349,1.6476,37.098,13.749,22.552,1.0242,16.294,2.2041,4.7702,2.3458,0.019983,0.72829,0.091444,53.646,44.527,64.522,57.0,5.4587,63.57,28.064,44.601,39.865,45.36,11.794,41.795,16.933,1
8,343.0,423,0.025034,3682.1,4722.9,9.566,27.394,42.371,2734.7,75.908,120.39,0.40366,79.643,49.166,2668.7,24.141,49.156,3108.1,23.012,59.881,63.407,360.97,94.2,77.865,34.291,8.9128,25.952,6.8919,17.66,1.6414,36.786,13.678,22.179,1.0122,16.602,2.1931,4.7221,2.3232,0.019983,0.72829,0.091444,53.646,44.527,63.682,57.363,2.8806,61.14,27.937,45.278,35.646,44.581,10.733,42.314,17.024,1
8,343.0,424,0.026978,3712.0,4718.8,9.5236,26.578,42.475,2732.1,76.995,120.37,0.40291,79.619,48.944,2666.0,24.889,50.872,3105.4,22.676,59.598,58.689,360.43,94.275,77.749,34.291,8.9128,25.952,6.8919,17.66,1.6414,36.786,13.678,22.179,1.0122,16.602,2.1931,4.7221,2.3232,0.019983,0.72829,0.091444,53.646,44.527,63.167,57.413,2.6894,63.47,27.8,45.37,34.992,48.553,9.3384,42.432,17.847,1
8,343.0,425,0.066713,3720.7,4743.1,9.3073,27.13,42.243,2730.3,76.7,120.37,0.39231,79.618,49.613,2662.9,26.239,50.631,3104.8,22.821,59.375,50.659,359.53,94.342,77.536,34.486,8.7348,25.807,7.0354,17.674,1.5946,36.435,13.834,23.013,1.2131,16.97,2.2058,4.7289,2.3378,0.019983,0.72829,0.091444,53.646,44.527,63.359,56.574,6.3087,63.272,27.504,44.595,36.962,47.995,8.2475,41.55,17.536,1
8,343.0,426,0.065086,3690.3,4739.0,9.452,27.111,42.065,2727.6,76.325,120.38,0.39245,79.668,51.236,2660.6,23.945,48.615,3102.3,22.528,59.141,46.289,358.64,94.353,77.852,34.486,8.7348,25.807,7.0354,17.674,1.5946,36.435,13.834,23.013,1.2131,16.97,2.2058,4.7289,2.3378,0.0066245,0.78528,0.10381,53.051,44.056,63.883,56.623,6.4686,62.482,27.418,44.578,41.738,43.329,7.1125,41.629,18.232,1
8,343.0,427,0.031657,3648.9,4742.5,9.3822,26.819,41.917,2724.0,76.248,120.36,0.4094,79.715,50.932,2656.9,25.217,48.214,3098.1,23.319,58.866,40.952,357.9,94.45,77.534,34.092,8.6071,25.922,6.7556,17.759,1.6027,36.006,13.465,22.95,1.2707,17.139,2.119,4.8631,2.3463,0.0066245,0.78528,0.10381,53.051,44.056,63.259,56.732,3.4122,61.877,27.452,46.583,40.842,42.401,5.9192,40.712,16.395,1
8,343.0,428,0.030647,3638.6,4707.6,9.3365,26.765,42.185,2719.1,77.423,120.37,0.40878,79.651,50.645,2652.0,25.325,50.247,3094.9,23.337,58.659,33.59,357.19,94.546,77.632,34.092,8.6071,25.922,6.7556,17.759,1.6027,36.006,13.465,22.95,1.2707,17.139,2.119,4.8631,2.3463,0.0066245,0.78528,0.10381,53.051,44.056,63.437,57.15,3.5115,61.608,26.705,46.659,39.997,47.107,4.9158,41.108,16.372,1
8,343.0,429,0.049257,3718.6,4733.0,9.3008,26.824,42.308,2716.9,77.143,120.4,0.36504,79.743,50.607,2650.1,23.877,49.768,3093.8,23.686,58.47,29.305,356.33,94.463,77.707,33.754,8.8924,25.605,6.858,17.951,1.6118,36.113,13.648,22.935,1.068,16.633,2.186,4.7921,2.3447,0.0066245,0.78528,0.10381,53.051,44.056,64.501,56.815,4.8791,61.365,26.515,41.852,39.886,45.996,3.6442,41.535,15.56,1
8,343.0,430,0.050934,3740.0,4731.6,9.4472,26.849,42.333,2714.1,76.145,120.4,0.36266,79.928,50.859,2646.8,25.015,49.366,3091.5,22.217,58.229,19.29,355.12,94.377,77.735,33.754,8.8924,25.605,6.858,17.951,1.6118,36.113,13.648,22.935,1.068,16.633,2.186,4.7921,2.3447,0.0066245,0.78528,0.10381,53.051,44.056,64.134,56.833,4.7142,60.637,26.171,42.142,40.627,45.067,2.8957,41.304,19.058,1
